label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
THUMB_DOWN,0.0,0.0,0.0,-0.24719816121536195,0.42272597263670586,-0.14759309325284425,-0.5544394314398353,0.8365203995056998,-0.25138022080992967,-0.7591690993033119,1.2139722882006787,-0.3593037960315249,-0.8617593276085543,1.5527817846651333,-0.4457206224181123,-0.9881730362709326,0.46381715634456394,-0.045382619220843405,-1.0697625459921067,0.5371655826130111,-0.27081221624432433,-0.773061851778276,0.45098612524086185,-0.4225810522139409,-0.5709436497595378,0.37659911351118364,-0.4945104157507268,-0.9937498750841633,0.11162968140333294,-0.05579900916753587,-1.0825852626281416,0.2028538516580021,-0.29641585124143566,-0.7064015110017315,0.19482135289414734,-0.3828828129643107,-0.5223860740863937,0.15498601530265432,-0.389275057044158,-0.9215849952132348,-0.22741045116424216,-0.09943987635101173,-0.9859566883896907,-0.1826460802403837,-0.32306995596606347,-0.6558788289703374,-0.09061432212619827,-0.2885124978503706,-0.4991099026009265,-0.05388859544229654,-0.20308473161760437,-0.8085863186335418,-0.5334190111823814,-0.15511463634741296,-0.8890300585602949,-0.4983648539982125,-0.25099615114721935,-0.6693883929354146,-0.3588397720723046,-0.1819347367077801,-0.5642765311861007,-0.29101142933779367,-0.09975329563221164
THUMB_DOWN,0.0,0.0,0.0,-0.2510575981172999,0.4088112570363157,-0.1446076991655443,-0.5638797608007916,0.8201408390172545,-0.24617532194951086,-0.759581472817418,1.195205130969322,-0.3533499101322194,-0.8529453721334311,1.522884352706365,-0.44035852194048625,-0.9983114470828981,0.423665847143843,-0.03653173626449573,-1.0565226692604899,0.5291498024923605,-0.26350633105173354,-0.7581445462313683,0.4724956034895641,-0.4213722829265259,-0.5543662063566295,0.4040088043127881,-0.49702691738292154,-0.9975734085749677,0.06962251434788054,-0.04765394681939104,-1.0465080951267147,0.19622618669346867,-0.27890036382137445,-0.6839823455582437,0.210891020663712,-0.36446129149305795,-0.5135679314274366,0.16474888841855492,-0.37556143033182227,-0.9152654495550545,-0.2656600030237899,-0.09358816404969822,-0.9575345109014853,-0.18081996350283355,-0.3079840630142061,-0.6375562845203104,-0.07569506344754091,-0.27209054775941616,-0.4928601757098226,-0.05854999684276129,-0.19075799877232585,-0.7926127962612405,-0.5648556998934768,-0.15271364575769347,-0.8551945819614228,-0.49210220928041154,-0.23860731901653218,-0.6420846842351585,-0.34558154935808405,-0.16785731196957396,-0.5443175960383787,-0.3002971995030283,-0.08824895254065006
THUMB_DOWN,0.0,0.0,0.0,-0.2551737811593771,0.4091713802385082,-0.14615079025159383,-0.5647589901449259,0.8227288876347401,-0.2518427160985405,-0.7585905632749613,1.1996991934223702,-0.3622527350743287,-0.8494542784191921,1.527552574340704,-0.4535004438373883,-1.0002236469415011,0.41524852735204,-0.049252662625128854,-1.04499011570895,0.5322379357274725,-0.277417516667917,-0.7504554434624959,0.47540299517432605,-0.4369130055287044,-0.5506452600960529,0.40008691588944884,-0.5143659929678458,-0.9986138581030354,0.05263423225022626,-0.06007941303598221,-1.0256800664015548,0.19246335857097094,-0.2887132774498939,-0.6714867893273748,0.20737774489382407,-0.3735421386384266,-0.5087628491730335,0.15516308902361037,-0.38734979513483464,-0.9151121544414321,-0.2870969039174356,-0.1049914466412886,-0.9400847189851415,-0.1858755149544946,-0.3182319149872681,-0.6268573539230949,-0.07699014665967471,-0.2819749796769484,-0.49011147827365453,-0.06571773982393378,-0.20300387536410316,-0.7905606588095699,-0.5878356910456156,-0.16337738280435668,-0.8457974654236955,-0.5014018972267192,-0.24889685196917635,-0.630901957209209,-0.3453717543201705,-0.17693795763990244,-0.5318024663027625,-0.29853071345154836,-0.09767253400556639
THUMB_DOWN,0.0,0.0,0.0,-0.2554006298853087,0.4081318552412526,-0.14461469939881463,-0.5680573718491261,0.8215204510501493,-0.24911964009244678,-0.763384232377295,1.1985167604096583,-0.35849087363164217,-0.8448198963453225,1.524867282111393,-0.4488967798771186,-0.997755129093659,0.41696270834217186,-0.04925787425740239,-1.0370490656784777,0.5439415506220864,-0.2764543360228421,-0.7442695363433904,0.4816541798306834,-0.4368378301767106,-0.5501480166055885,0.40021332042821467,-0.5159880225340377,-0.9984243010496904,0.05611519467521294,-0.061195321146726905,-1.019709649593144,0.207944146249862,-0.28905495305903617,-0.6719657143115778,0.22201615361510152,-0.3746343656515336,-0.5144491474729582,0.16407943962479074,-0.3900138040939105,-0.9138961413210903,-0.28069304383214055,-0.10691297946526547,-0.9323925806564877,-0.16783989507335836,-0.3179386677680864,-0.62598230952137,-0.05815942494669181,-0.2829315057883762,-0.4950161444889538,-0.054657355771001725,-0.20614129623069413,-0.7896215226678399,-0.5758671489011941,-0.16632385468299032,-0.8385150634697329,-0.482210784040488,-0.24911236648422905,-0.630235638517263,-0.3246062411786634,-0.17874988347431534,-0.5363849644084546,-0.28448397916276347,-0.10201429092119675
THUMB_DOWN,0.0,0.0,0.0,-0.2675202252806382,0.4153214242880305,-0.1300634141206723,-0.5759287742663309,0.8442744699525451,-0.22765265626928735,-0.7555236647371942,1.2335677590002039,-0.33131268161775074,-0.8090054035037967,1.5533693830540152,-0.4179705079966951,-1.0001126457298228,0.4150467264633225,-0.04535296145570586,-1.0213290940105861,0.5811115442522993,-0.2587929292150418,-0.7370597024293191,0.5131341596229759,-0.4111065047076271,-0.5511918564952318,0.4190222717986007,-0.4880046409535897,-0.9984021526333645,0.05650788986560935,-0.06118618327280183,-0.9971204015678257,0.2501381868613057,-0.2778189162154957,-0.6644389607104151,0.25191167457170077,-0.3590999328464855,-0.5141637601163361,0.1751057497039257,-0.3758716894287515,-0.911613130504493,-0.27645651040522223,-0.10759798144002108,-0.9113212210366329,-0.12070594189158879,-0.30431421848012397,-0.6173929995512557,-0.02384535465581901,-0.2674605621045751,-0.49680547376455353,-0.04543460712725728,-0.1950967256742705,-0.7861545375893075,-0.5669253637334536,-0.1671393588675309,-0.8260831400721996,-0.4379598985260224,-0.23787151001245999,-0.6220490932567689,-0.28840207921852407,-0.16543519104993099,-0.5327192883657805,-0.2757408502829568,-0.09148986278859324
THUMB_DOWN,0.0,0.0,0.0,-0.2709047169769696,0.41338276777055344,-0.12832479148385867,-0.5701227259719238,0.8306045402105934,-0.2270143744972597,-0.7469325242100651,1.2159280603006368,-0.33199216635766104,-0.8115957485687199,1.5282470649301372,-0.41937643897716465,-0.9965288928330405,0.39470797864408474,-0.04308981661657823,-1.0041709715983866,0.6004575766488033,-0.25026611564369616,-0.7291207436031979,0.5259945835376592,-0.40129273309007907,-0.5633212202036799,0.418813851096803,-0.4816821622479204,-0.9988154605584509,0.04865876847403393,-0.05959738487604507,-0.9828870830245611,0.28023688220789206,-0.2704275533399946,-0.6610510309636919,0.27493029072829334,-0.35066469928026933,-0.530896660859712,0.18131680793843735,-0.3708782616115476,-0.9098144175558244,-0.2733662143026198,-0.10601771445935368,-0.9015745080255314,-0.09181931574245912,-0.2993380013703697,-0.6158081973062983,0.00303604912740216,-0.2602699548724536,-0.5091956065179086,-0.03254230366505502,-0.1895754969606898,-0.7807248069858018,-0.5506028092685975,-0.16611033368927414,-0.8154978426022272,-0.4117414321771751,-0.2379729885932855,-0.6179566094457913,-0.2527457761798484,-0.16678367348248263,-0.535307518320725,-0.24171525876453406,-0.0948692734918044
THUMB_DOWN,0.0,0.0,0.0,-0.273549866076998,0.42051657839002027,-0.12661484365059028,-0.5671794776011314,0.8416746151778396,-0.22360867773932702,-0.7357500756999413,1.230173081832152,-0.3274397867795507,-0.7997213413589219,1.5421221497508109,-0.4148934919399987,-0.9952188134828499,0.40798208884357756,-0.037100395766757645,-0.9988273552924091,0.6232045758607949,-0.24568194292629944,-0.7283709358716743,0.5494537762108976,-0.4028543480036179,-0.5594721654912901,0.43936144875700467,-0.4868064845228369,-0.9982517005118948,0.059106196165125253,-0.053669678406044447,-0.9782807255683946,0.29727130888378983,-0.2634820539981608,-0.6612285786712538,0.2907531983922309,-0.35006043571994555,-0.5225368826830026,0.19969926145486933,-0.37519572591302536,-0.9085742263864769,-0.26500622213205166,-0.09984231843793041,-0.8939998247042067,-0.07267595084725623,-0.29203433234752774,-0.6106112182968326,0.022601597186161695,-0.25880997602582156,-0.4927168485899635,-0.007069575253379758,-0.19174775883488349,-0.7772591328119444,-0.5411303798487398,-0.15964387191488386,-0.8062932450389038,-0.3939691324203513,-0.23235013429343113,-0.6107465470727396,-0.23329902825898993,-0.1643137190769328,-0.5199656359407703,-0.21688500102923436,-0.09399156911768398
THUMB_DOWN,0.0,0.0,0.0,-0.2719260312263123,0.42423461958860714,-0.1260256786659854,-0.5638028443986993,0.8451446180871823,-0.2249854374839874,-0.7340931753603738,1.2280199056880006,-0.3315153463023687,-0.7982719759286468,1.539937126045691,-0.4219525172084132,-0.9968553653650755,0.4032837014502283,-0.03879415102662508,-1.0077314220944547,0.6093385767387373,-0.2525715089864151,-0.7369666148483786,0.5457165390202193,-0.4127723804887609,-0.558693526783568,0.444811420251114,-0.49686869302794046,-0.9985811604545453,0.05325097168365755,-0.056455105183192966,-0.9847690284165638,0.28466809222622763,-0.26961562390550964,-0.6675674835845656,0.2851179158700847,-0.35638932072188073,-0.5195890843372875,0.20104367015116986,-0.3803032187151077,-0.9097450646672822,-0.2720468895034543,-0.10439026473747305,-0.8983093594270363,-0.08551639729559778,-0.29872434844239354,-0.614658038380697,0.012509510663279782,-0.26644194835332663,-0.48965832830935113,-0.011521256604964338,-0.19899634600773433,-0.7789295592427924,-0.5521895861277084,-0.16593890190211133,-0.8100967361846363,-0.4042739924457989,-0.2405237041009811,-0.6142340159420724,-0.24439954013859921,-0.17370888393446451,-0.5201431312707023,-0.22623413369670892,-0.10340306097492982
THUMB_DOWN,0.0,0.0,0.0,-0.26987144503452076,0.42058729668335815,-0.12737762790529863,-0.5647337521564169,0.8387609726285611,-0.2264355346323733,-0.7356741744349595,1.2211817062505876,-0.3326832050253002,-0.8032961884490674,1.5331415094347276,-0.42239405603787117,-0.996777282065646,0.4004670183077708,-0.040359717492782804,-1.01038623608877,0.6094487174982178,-0.2549505352628103,-0.7359907759206743,0.5496299989261397,-0.4146291506423044,-0.5552543312017792,0.45251968867143266,-0.49772946421651443,-0.9987337776639991,0.05030746816326168,-0.057280418819968135,-0.9826268887102672,0.2825988247602562,-0.2698763271365785,-0.6631209653016379,0.2860682352657471,-0.3558701581929324,-0.5189555476005577,0.2045607911717383,-0.3792763197956604,-0.9079795385198297,-0.27441357586808063,-0.10461094416307208,-0.897109610612157,-0.08764511097108545,-0.29889539288645106,-0.6111282291229723,0.012570941344558727,-0.2649425501068529,-0.4893541552142594,-0.01097743696832995,-0.19649821875792317,-0.7751450678951932,-0.5516708087169452,-0.16545225802184785,-0.8029464030643151,-0.4018173998318678,-0.23954518525626828,-0.6062816868074257,-0.241030912047582,-0.17132730015714792,-0.5156066826874888,-0.22404651213103732,-0.1000144239031561
THUMB_DOWN,0.0,0.0,0.0,-0.27523998458162363,0.4257369503993357,-0.12472981495462407,-0.5664745969265632,0.8386665690818668,-0.225329818365375,-0.7384621463654756,1.2175555414432992,-0.3336862628922833,-0.8103253949763107,1.5270501687818976,-0.4254972205445279,-1.0010467603644595,0.3882493725455443,-0.04483400369098655,-1.0164259370827315,0.6127546223384439,-0.2598954194109349,-0.745430046112468,0.553013105488715,-0.4185329550182079,-0.5713468190969409,0.44950745813356874,-0.5017946409595689,-0.9990792101957391,0.042903749890401216,-0.06359127832337177,-0.9826883678623647,0.28920451977394884,-0.27521843474230345,-0.6673267560902513,0.29488370796713337,-0.35782638354642,-0.5335614041815271,0.20307720857396955,-0.3807352851726195,-0.9051379864829215,-0.27716257183411724,-0.11251438580065716,-0.8978583889256955,-0.0809460957556823,-0.30734067739051957,-0.615549422552329,0.021886798191258817,-0.2693954412822771,-0.5014450354481187,-0.013457096566337381,-0.19946149900634166,-0.7687495724162762,-0.5519691544713595,-0.174977986757037,-0.8057780552306995,-0.4034688125877475,-0.25163544856893155,-0.6107387285831037,-0.23561142816795147,-0.18174469435726656,-0.5193568413912996,-0.2213024026625805,-0.10918150963534771
THUMB_DOWN,0.0,0.0,0.0,-0.27132064300144276,0.4222575097298557,-0.12293464331803279,-0.5555403357240047,0.8323072887357226,-0.22318218679876906,-0.7254807861225692,1.20673943047454,-0.3314872278594241,-0.8124024497385578,1.5121954532801327,-0.4230868069391009,-0.9980359750893903,0.3815061268927231,-0.03828763294152194,-1.0030573980371158,0.6157766848985363,-0.25301240930617347,-0.7360223979482513,0.5559000355503647,-0.41470828311429253,-0.5611661613539408,0.45692241046797777,-0.4997192503361933,-0.9990629247795183,0.04328131618833326,-0.056575619547731285,-0.9706095319164835,0.3011633597291169,-0.2679527597205543,-0.6574781299164448,0.2979414387937479,-0.3555968316309331,-0.5217389151452578,0.20704703099889182,-0.38150077675860017,-0.9062095569637801,-0.2731615974101455,-0.10462610810708221,-0.888695418067185,-0.06712613859951123,-0.2978674331281764,-0.6079799571567215,0.02628817374097791,-0.2632114956350304,-0.49336441555268856,-0.00965305965238788,-0.19522219027631796,-0.7693163609652749,-0.543829030875615,-0.16621053768335603,-0.7946745301366122,-0.3869738316882092,-0.2424134661419962,-0.6028746265357467,-0.2262505221933586,-0.17485764545727323,-0.5160141386337208,-0.21702134672296364,-0.10325833572774093
THUMB_DOWN,0.0,0.0,0.0,-0.27010667479689093,0.42041651183227496,-0.12753884164498536,-0.553238195031705,0.8282095992553286,-0.23074914962475218,-0.7209841745405202,1.2026700714246628,-0.341139057326515,-0.80952751792454,1.5066524801262322,-0.4336802740952206,-0.9965985525630235,0.375272649599498,-0.045845494727070384,-1.0002986942378833,0.6217098201683012,-0.2616271869790278,-0.7305812711444883,0.5597766234319279,-0.42123088770674855,-0.5618517434341199,0.4522964764032259,-0.505249575957454,-0.9992236260426602,0.03939727348634675,-0.06277431803704799,-0.9650938366364278,0.30491294532208985,-0.27546252197837906,-0.6493725300946945,0.3022310260904651,-0.35973878733330905,-0.5262152915455762,0.2003977793633579,-0.3836149617110367,-0.9059875908156372,-0.27438360914588183,-0.10993673583148486,-0.8849901703371587,-0.06296808948810916,-0.30581746588978204,-0.6023329203791952,0.03315390954658972,-0.2675086801970015,-0.49885864848325945,-0.01577244568504143,-0.19716170786771095,-0.7699108631783215,-0.5425418582851875,-0.17118300124925012,-0.7968057386951632,-0.3857646083637944,-0.24820379614061944,-0.604106307797521,-0.21926790177403654,-0.17863749435842596,-0.5216666311680207,-0.21482893202641692,-0.10576840854237735
THUMB_DOWN,0.0,0.0,0.0,-0.27346400204907617,0.42556709057659414,-0.12510568567055774,-0.5595967264304939,0.8335769143086622,-0.2251245072944856,-0.7268670752361708,1.2078907227166253,-0.33308082346941587,-0.8120248323906551,1.5111455957597126,-0.4232173335730441,-0.9972541465001646,0.3856834630704227,-0.039080269460414284,-1.0081043064500121,0.6353235037767824,-0.2535757354344529,-0.7399279002656112,0.5699604805029275,-0.41301182685494586,-0.5722634634327235,0.4612199796143215,-0.4970300872472917,-0.9986063217505399,0.05277702302950883,-0.05674172735983608,-0.9733299259867975,0.31809091408091206,-0.2687724447759382,-0.6563650249676808,0.31114622934951014,-0.3527066802074026,-0.5316055571829137,0.20953968132963982,-0.3758854506247979,-0.9053227738922531,-0.2600722886676536,-0.10485105834171687,-0.8929174386880894,-0.04840135546289656,-0.29998714902905066,-0.6071788023338826,0.04312964223911655,-0.25999517626812707,-0.49960666821612554,-0.006322614629675392,-0.18788995125376146,-0.7687542317135942,-0.5263920803090826,-0.16697560493289515,-0.8011131272073391,-0.3719290960552277,-0.2433210711155633,-0.6088653402639357,-0.20764733084465378,-0.17214647993140858,-0.5245913858975956,-0.203652515771173,-0.09790657007527398
